Date,AAL.L,ABF.L,AHT.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CNA.L,CRDA.L,DGE.L,FCIT.L,GSK.L,HLMA.L,HSBA.L,HSX.L,III.L,IMB.L,INF.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,NG.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2000-03-15,367.922,246.429,60.033,37.663,212.497,1107.666,117.939,162.45,91.101,57.495,283.285,112.797,163.786,187.657,340.045,83.055,138.553,202.214,151.309,524.81,55.618,202.692,98.327,677.589,96.396,427.778,0.811,463.856,208.942,248.625,45.61,141.397,188.118,1274.925,253.261,328.997,58.826,802.124,237.023,359.45,272.535,34.916,73.863,105.7,104.348,502.33,221.015,31.072,525.644,69.778,123.394,160.823,129.479,331.951,112.654,232.013,101.326,46.916,367.672,159.846,88.069,79.82,591.199,309.319
2000-03-16,396.698,246.113,61.188,37.57,237.081,1159.801,131.149,177.387,98.975,62.762,299.956,113.199,165.678,192.399,337.855,76.796,145.099,220.484,153.373,520.767,55.618,210.933,100.87,649.952,103.882,423.842,0.811,455.105,203.221,248.093,46.787,159.216,181.636,1359.368,272.614,342.864,62.772,822.469,225.038,390.644,322.696,35.844,78.47,116.853,102.339,470.784,223.579,30.854,558.67,70.635,131.938,175.09,137.33,341.229,116.63,247.481,104.877,50.134,398.796,169.164,86.592,82.065,570.867,318.05
2000-03-17,392.147,230.138,62.342,37.523,232.278,1102.964,137.326,163.868,100.313,65.622,307.866,118.988,167.3,187.657,339.499,72.864,144.523,217.731,155.12,514.124,56.456,212.234,97.479,647.093,102.138,418.593,0.811,472.609,204.069,250.934,45.684,154.088,181.474,1341.155,265.446,337.664,67.614,810.789,220.385,365.121,344.431,35.358,77.43,105.492,99.633,489.411,225.779,30.963,565.276,70.349,128.378,184.428,136.924,356.074,118.751,243.504,102.555,51.489,384.626,171.395,91.023,88.55,564.266,302.771
2000-03-20,407.137,231.561,62.631,37.523,231.147,1112.791,127.252,165.612,101.967,69.535,304.215,118.586,166.219,183.761,334.298,74.71,145.099,219.132,155.12,515.856,56.736,212.089,92.181,655.193,99.267,410.982,0.811,479.61,204.492,252.888,46.125,154.088,183.581,1350.262,264.49,335.931,66.897,886.142,226.025,350.765,333.006,35.667,78.768,110.902,100.793,493.617,232.374,30.636,581.963,70.635,129.233,190.658,136.044,356.693,122.727,246.597,105.15,50.473,383.614,163.52,93.656,90.546,568.755,321.792
2000-03-21,418.112,229.505,62.631,37.291,229.452,1152.962,129.343,163.214,94.329,67.88,306.344,114.164,165.948,185.794,339.226,79.444,145.099,224.738,154.802,537.23,56.456,211.077,93.241,679.495,103.369,404.683,0.811,479.61,205.87,255.729,45.757,153.832,182.771,1281.548,262.34,336.624,66.538,878.606,238.715,363.881,325.203,35.667,83.375,116.021,100.87,462.372,228.711,30.527,579.529,70.492,132.793,194.686,136.044,351.744,121.932,256.32,105.559,49.965,397.531,173.363,93.041,89.298,564.53,332.705
2000-03-22,409.814,246.745,61.477,37.291,225.213,1175.184,129.533,168.338,90.392,74.051,333.663,118.345,162.435,186.302,341.688,77.278,144.523,225.489,155.278,536.075,54.22,214.981,83.069,682.354,98.303,388.412,0.811,476.401,226.319,256.617,46.125,153.832,182.447,1254.229,277.154,341.304,71.201,833.018,240.689,376.465,320.745,34.96,86.942,117.893,101.024,468.681,234.944,29.655,584.744,70.421,134.074,197.371,133.201,352.363,133.595,243.062,106.515,50.981,398.037,171.001,90.53,94.038,575.62,331.458
2000-03-23,405.933,252.44,60.033,37.198,224.931,1175.184,128.963,170.41,92.046,70.288,336.644,118.747,159.732,181.221,338.404,77.599,144.523,219.883,157.184,519.612,54.22,214.402,85.612,671.871,97.893,383.426,0.811,465.023,217.419,263.543,45.757,162.036,184.391,1269.958,240.837,340.611,72.995,842.437,242.804,354.487,321.302,35.137,84.712,119.641,101.102,469.282,237.144,28.673,591.001,70.064,132.294,203.279,137.262,350.92,130.414,244.829,105.969,54.03,393.989,168.376,90.9,95.285,572.979,337.881
2000-03-24,410.885,260.823,58.59,37.198,236.234,1192.704,133.049,179.568,94.88,68.181,327.579,127.912,162.435,183.423,346.071,79.605,143.161,222.736,159.724,531.453,53.941,223.366,88.155,670.441,97.216,377.39,0.811,449.27,224.518,276.329,47.376,170.497,192.816,1340.327,236.536,340.958,72.278,880.867,250.418,352.183,334.678,35.181,89.171,122.471,102.184,490.012,258.031,28.891,563.19,70.992,129.589,203.279,141.594,371.125,132.269,246.597,108.017,53.183,393.483,177.956,90.653,96.782,567.698,354.407
2000-03-27,398.304,262.562,58.59,37.198,232.843,1169.629,132.764,182.075,94.723,68.03,327.579,128.314,162.975,173.599,345.249,82.253,142.638,224.738,158.613,516.723,53.941,219.318,92.393,686.642,98.139,370.041,0.811,437.6,224.412,274.198,47.744,169.599,192.492,1401.59,236.536,333.351,72.457,876.346,245.765,362.286,331.613,34.562,92.441,118.185,98.706,491.815,265.732,29.546,560.1,70.635,129.589,203.547,147.956,371.332,136.51,250.133,112.114,52.072,391.458,175.332,89.718,98.528,547.103,358.274
2000-03-28,382.912,279.012,58.59,37.198,239.907,1145.698,135.71,178.914,91.967,71.191,327.579,132.656,161.894,174.277,339.772,81.691,142.638,224.137,160.042,491.306,53.941,217.149,92.393,691.884,99.021,366.63,0.811,449.562,223.67,272.067,47.449,169.984,193.465,1394.967,238.687,335.118,72.278,878.606,253.943,350.233,334.399,33.944,91.252,118.809,97.237,495.119,270.127,29.109,563.611,70.921,131.226,201.936,151.34,378.96,135.185,255.436,111.158,51.378,394.748,182.418,89.669,99.775,565.058,355.779
2000-03-29,381.44,258.766,58.302,37.198,245.841,1090.145,135.425,182.293,94.014,71.643,328.187,130.887,161.624,176.987,334.571,79.845,141.8,224.388,159.406,501.415,53.661,217.439,90.698,689.025,100.354,368.204,0.811,446.352,211.167,274.731,46.714,165.497,192.816,1411.525,236.536,325.755,72.098,865.043,262.967,359.981,334.817,35.358,93.778,116.52,100.329,496.922,265.732,28.891,561.153,70.849,131.582,201.399,148.362,377.105,134.92,256.32,109.929,50.857,393.736,184.387,87.577,99.026,561.889,352.661
2000-03-30,376.086,245.955,57.147,37.058,247.537,1071.766,133.905,184.583,98.108,69.686,323.016,130.646,161.083,183.592,315.404,75.673,141.276,234.248,157.184,499.971,53.661,210.354,90.698,674.253,103.677,367.679,0.811,437.6,218.584,262.655,46.346,162.164,183.581,1457.885,232.713,325.578,70.663,776.504,254.507,342.966,325.621,35.358,95.264,114.648,98.319,464.475,259.868,28.564,531.656,70.421,129.945,200.594,142.677,354.425,134.39,246.818,109.793,50.857,392.723,174.938,85.608,96.532,546.575,360.955
2000-03-31,389.872,264.777,56.859,36.64,247.254,1085.015,134.57,181.203,108.738,71.492,316.931,128.957,161.083,194.262,321.703,76.876,141.276,235.75,156.39,518.456,52.823,214.258,89.85,628.032,105.42,364.793,0.811,418.346,218.266,266.029,47.891,169.727,185.687,1528.255,223.156,334.411,69.767,821.716,258.173,373.097,332.309,35.933,97.196,117.769,102.184,422.714,255.099,27.583,536.923,70.492,128.877,200.594,138.887,352.363,134.655,249.691,114.026,51.03,406.641,171.919,85.78,96.532,581.957,378.417
2000-04-03,395.806,260.032,57.436,36.64,258.274,1140.997,143.028,193.196,102.675,71.905,313.95,124.857,159.192,188.673,312.666,76.154,141.015,252.668,154.326,547.339,51.984,202.403,93.241,629.462,98.857,362.168,0.811,419.513,214.982,255.019,51.643,175.624,175.641,1566.337,229.368,345.717,69.229,817.194,255.212,382.846,341.784,35.314,99.426,124.843,105.044,394.774,249.972,26.493,535.518,69.492,127.666,201.936,133.743,368.445,135.719,243.062,117.713,51.204,405.629,179.269,82.334,95.494,521.755,369.811
2000-04-04,400.053,262.088,58.013,36.5,269.012,1187.578,149.205,199.302,107.006,73.282,313.341,123.892,158.11,187.657,300.62,76.315,139.915,270.536,154.008,563.514,52.264,202.981,89.003,572.758,110.609,350.358,0.811,429.432,228.65,258.748,53.188,190.11,170.78,1673.961,230.324,375.925,67.614,723.758,260.147,387.1,343.177,36.419,100.02,135.247,103.266,353.313,245.94,25.512,520.418,68.207,135.498,201.936,142.812,393.187,134.389,255.436,119.898,52.419,433.97,178.875,79.134,92.121,506.968,389.642
2000-04-05,386.763,264.302,56.859,36.5,258.84,1169.199,145.214,179.241,101.809,72.823,312.429,123.008,158.651,185.455,306.643,76.234,140.177,263.729,151.785,557.449,52.823,205.439,90.698,563.704,107.471,347.734,0.798,443.727,229.074,259.813,52.82,182.803,164.137,1605.247,231.758,358.613,66.718,735.814,260.429,386.745,341.366,36.617,101.655,128.921,102.648,382.155,246.303,25.73,550.618,67.421,138.845,201.936,137.804,370.507,132.792,261.844,117.03,52.766,432.957,177.956,78.519,90.823,499.575,392.948
2000-04-06,408.958,253.705,58.302,36.454,250.08,1189.712,143.883,176.406,103.463,72.211,312.429,124.133,158.651,186.641,301.169,75.432,139.653,257.523,154.008,531.743,53.382,204.861,89.003,594.201,105.379,341.173,0.798,444.019,235.113,266.384,50.833,170.881,165.271,1607.73,240.837,343.774,64.028,773.867,268.326,371.325,341.087,37.303,103.587,128.089,98.242,423.916,250.335,26.602,535.167,67.564,140.269,203.01,139.564,356.28,133.856,265.158,110.612,53.113,424.101,183.731,84.426,92.64,555.024,373.553
2000-04-07,409.232,246.745,59.456,36.733,250.645,1185.01,136.186,176.624,104.093,71.293,309.995,123.169,158.921,184.608,308.56,76.395,138.553,250.515,155.278,528.565,52.264,204.716,90.698,579.905,100.908,335.924,0.805,444.019,242.424,258.393,50.76,167.164,171.915,1634.222,231.758,347.484,62.593,874.462,270.722,389.758,342.063,37.391,103.587,128.505,99.556,450.354,253.998,28.019,537.274,67.778,139.059,204.084,145.655,369.888,133.856,272.892,114.572,52.94,429.668,182.025,87.503,92.121,570.867,364.822
2000-04-10,405.122,247.695,60.033,36.965,257.709,1194.842,135.71,184.474,95.274,70.834,307.257,123.169,158.921,183.761,305.548,78.722,138.553,257.172,156.548,546.184,52.823,205.005,89.427,611.355,101.216,335.924,0.805,442.852,235.085,261.767,51.981,172.163,176.776,1603.591,238.448,345.364,65.642,888.779,276.645,369.907,336.629,37.214,108.671,135.039,100.02,450.655,252.167,29.328,537.274,68.207,137.065,204.89,147.686,380.61,134.389,273.997,112.387,54.849,414.738,185.962,83.269,98.089,577.204,362.016
2000-04-11,389.777,258.134,61.477,37.198,252.058,1216.634,133.334,182.948,100.549,70.681,309.387,126.063,158.381,186.979,294.048,78.321,138.03,266.933,159.089,559.182,51.425,204.282,89.003,574.187,102.036,348.259,0.805,437.6,235.301,262.832,51.831,170.368,172.077,1592.829,241.315,327.875,66.18,793.082,270.44,370.262,335.514,38.054,110.334,138.784,98.938,422.714,253.267,30.2,526.739,67.671,136.709,206.77,144.843,370.507,134.389,284.603,119.079,55.023,417.016,186.356,77.042,96.273,557.665,375.112
2000-04-12,383.064,253.705,63.786,37.523,249.797,1216.634,136.186,185.782,99.683,72.058,307.257,127.028,159.732,182.406,298.157,79.685,134.783,262.178,158.93,562.936,50.028,205.439,88.155,561.322,98.857,349.046,0.884,456.271,239.616,262.477,49.662,172.676,172.239,1602.763,248.721,352.43,67.076,752.392,276.926,354.31,344.292,39.203,111.997,138.368,100.87,396.276,254.367,30.418,541.137,67.493,138.133,202.742,144.166,379.579,135.187,280.184,120.171,55.543,436.5,184.781,76.919,95.235,528.092,367.628
2000-04-13,367.857,251.807,64.074,37.848,257.427,1217.917,137.801,183.384,99.683,70.834,303.911,126.063,159.732,183.931,310.203,79.926,132.322,278.195,160.359,549.361,50.307,203.993,89.003,567.04,103.841,343.797,0.894,450.437,237.674,261.234,49.363,171.138,164.785,1601.108,247.049,351.724,67.076,752.768,260.006,344.03,347.079,40.22,113.659,135.247,101.952,371.94,255.836,30.091,541.137,66.35,135.997,197.103,143.083,375.455,137.582,293.884,115.938,55.023,430.68,184.649,79.626,95.494,502.215,361.704
2000-04-14,344.703,250.542,64.074,37.848,257.709,1183.302,137.231,184.147,96.612,71.293,303.302,127.993,158.381,180.035,308.014,73.747,131.537,271.037,156.231,528.565,50.028,203.849,85.612,537.02,103.574,343.797,0.868,451.895,241.774,263.188,47.792,168.702,162.355,1558.886,263.535,325.402,66.897,753.899,254.366,348.106,368.257,39.557,110.636,137.119,97.546,353.013,255.836,29.982,552.725,64.707,133.861,196.566,145.384,361.847,137.05,312.445,118.259,54.675,428.909,183.862,73.916,97.311,472.114,352.349
2000-04-17,314.425,246.745,62.054,38.081,254.036,1156.809,133.429,175.861,104.014,65.633,294.237,125.42,151.083,178.511,315.131,70.055,126.353,264.43,150.833,523.077,47.792,200.523,79.679,488.893,103.574,308.368,0.859,444.019,224.836,262.122,45.773,161.139,157.656,1532.394,246.093,313.919,64.924,701.906,246.329,327.723,353.906,38.85,102.323,135.871,88.966,368.636,253.636,28.891,536.923,62.779,129.233,187.973,140.511,342.466,132.26,311.119,115.981,53.981,424.516,181.237,70.347,94.716,439.372,341.748
2000-04-18,334.016,238.046,61.188,37.988,256.014,1147.832,133.905,177.169,103.856,66.245,292.716,123.812,150.273,171.398,309.381,69.975,126.353,278.445,152.738,530.587,47.792,203.704,79.679,503.188,101.523,324.114,0.859,440.518,233.251,265.852,45.399,160.369,155.388,1553.091,253.5,321.338,65.104,719.237,249.995,324.355,359.479,40.087,101.719,130.877,76.676,367.734,258.768,28.564,556.939,62.636,127.097,187.973,145.249,339.58,133.59,305.153,116.535,53.808,424.258,180.975,74.58,96.273,447.294,356.715
2000-04-19,331.961,235.674,60.611,37.988,253.753,1184.586,136.376,178.696,98.817,69.304,297.218,128.555,152.435,176.309,300.074,70.617,126.353,275.942,154.326,549.361,47.792,205.15,83.408,516.531,95.678,328.051,0.859,447.519,234.33,263.365,46.745,164.215,163.165,1580.411,253.261,322.575,67.435,747.117,246.611,331.622,377.175,40.75,96.882,127.881,73.12,407.092,260.963,28.455,540.786,63.422,128.165,188.51,140.917,337.312,134.921,296.977,115.981,54.155,409.013,173.101,77.977,97.311,462.608,366.381
2000-04-20,339.086,242.949,56.57,37.988,249.797,1212.792,139.607,178.477,108.896,69.304,300.26,131.852,152.435,180.713,304.18,69.413,126.353,268.534,155.914,565.536,47.792,206.74,81.798,534.161,95.063,343.797,0.859,455.105,242.637,265.852,47.119,169.599,167.377,1616.837,254.217,332.115,67.435,742.219,242.522,339.067,370.208,40.131,105.497,130.669,76.985,391.769,260.6,28.455,530.251,64.35,126.741,188.51,144.572,341.435,129.066,291.674,117.644,54.675,418.315,170.607,74.162,93.159,495.35,355.779
2000-04-21,339.086,242.949,56.57,37.988,249.797,1213.243,139.607,178.477,108.896,69.304,301.173,131.852,152.435,180.713,304.18,69.429,121.935,268.785,155.914,565.536,47.792,206.74,81.798,519.675,95.063,343.797,0.859,455.105,242.637,265.852,47.119,169.599,167.377,1616.837,254.217,306.959,67.435,742.219,242.522,339.067,370.208,40.131,105.497,128.49,76.985,391.769,260.6,28.455,530.251,64.35,126.741,188.51,144.572,341.435,129.066,291.674,117.644,54.675,417.54,170.292,74.162,93.159,495.35,359.613
2000-04-24,339.086,242.949,56.57,37.988,249.797,1213.243,139.607,178.477,108.896,69.304,301.173,131.852,152.435,180.713,304.18,69.429,121.935,268.785,155.914,565.536,47.792,206.74,81.798,519.675,95.063,343.797,0.859,455.105,242.637,265.852,47.119,169.599,167.377,1616.837,254.217,306.959,67.435,742.219,242.522,339.067,370.208,40.131,105.497,128.49,76.985,391.769,260.6,28.455,530.251,64.35,126.741,188.51,144.572,341.435,129.066,291.674,117.644,54.675,417.54,170.292,74.162,93.159,495.35,359.613
2000-04-25,346.758,247.378,54.261,37.663,262.796,1212.792,145.499,183.057,105.431,69.457,303.302,139.891,152.435,187.995,314.309,73.292,126.353,269.936,158.136,586.91,45.556,207.608,84.765,563.228,96.601,351.671,0.852,439.351,241.774,265.852,49.288,178.188,169.16,1655.747,247.766,345.187,66.897,785.923,249.29,344.384,368.536,42.215,108.52,135.039,77.835,403.787,261.798,28.455,523.228,64.85,130.87,188.51,145.52,354.837,127.736,296.756,120.831,55.196,432.784,167.982,68.796,93.159,504.328,360.955
2000-04-26,349.498,240.419,53.684,37.663,263.078,1199.543,146.639,185.782,104.722,69.916,300.869,134.987,152.975,188.165,315.404,74.1,129.599,276.693,160.359,558.315,46.674,205.439,82.222,601.348,97.585,359.544,0.849,449.27,232.82,269.403,50.634,172.035,170.618,1702.108,243.226,333.881,66.897,780.272,255.353,348.815,372.298,42.125,108.067,137.036,76.212,408.894,265.145,29.655,535.167,65.493,135.285,189.852,144.843,342.26,119.752,291.895,120.554,54.502,414.44,165.62,68.624,95.235,539.182,364.822
2000-04-27,359.91,241.842,53.684,37.198,258.557,1142.706,149.205,178.477,110.155,73.588,316.931,134.746,154.597,188.842,309.93,77.817,129.599,268.935,159.089,553.405,46.395,203.704,82.222,587.053,98.139,359.544,0.849,449.27,222.354,275.086,49.138,163.831,168.998,1646.641,234.625,340.948,71.74,773.867,254.648,346.511,367.7,41.313,105.497,138.16,76.831,386.662,264.776,29.437,533.06,64.636,131.369,189.047,144.978,356.899,117.091,289.464,119.445,54.849,397.645,162.995,68.747,97.829,513.833,363.886
2000-04-28,370.186,240.419,53.684,37.105,259.405,1149.116,149.776,179.023,122.281,76.342,324.537,137.56,156.489,187.826,315.131,73.696,129.338,260.025,159.724,572.179,46.395,205.584,85.612,614.214,98.447,359.544,0.849,481.069,226.886,275.086,50.111,161.01,170.942,1649.952,240.12,348.367,71.56,833.018,250.7,352.714,365.61,42.891,106.253,139.824,75.517,427.221,264.402,29.437,525.686,65.493,131.725,197.908,146.603,355.043,115.228,287.918,121.385,54.675,398.162,161.421,72.488,97.311,546.047,358.461
2000-05-01,370.186,240.419,53.684,37.105,259.405,1149.545,149.776,179.023,122.281,76.342,325.51,137.56,156.489,187.826,315.131,73.696,124.813,260.276,159.724,572.179,46.395,205.584,85.612,597.536,98.447,359.544,0.849,481.069,226.886,275.086,50.111,161.01,170.942,1649.952,240.12,322.01,71.56,833.018,250.7,352.714,365.61,42.891,106.253,137.493,75.517,427.221,264.402,29.437,525.686,65.493,131.725,197.908,146.603,355.043,115.228,287.918,121.385,54.675,397.903,161.106,72.488,97.311,546.047,362.292
2000-05-02,387.585,240.419,52.529,36.965,267.317,1141.852,154.812,178.805,117.872,78.484,326.362,138.283,156.759,186.471,320.881,74.343,128.814,257.673,161.312,555.427,46.674,206.595,86.46,605.16,102.61,370.041,0.868,455.105,220.52,274.021,50.933,164.6,171.266,1659.886,243.704,348.014,70.843,879.36,249.141,376.288,375.642,42.035,105.8,139.741,77.294,431.427,268.124,29.328,532.709,66.635,136.673,201.399,152.288,356.899,114.43,296.314,120.415,54.675,398.162,170.213,70.962,100.424,579.845,362.639
2000-05-03,400.875,240.419,51.375,36.733,259.97,1112.366,150.346,179.895,115.431,78.484,319.973,140.776,157.3,186.81,307.192,75.151,128.814,261.427,159.724,532.609,47.513,203.27,89.003,578.476,104.046,373.978,0.881,452.187,223.649,271.712,48.391,165.241,169.808,1644.985,243.943,335.471,69.229,813.804,246.858,379.478,366.585,41.042,102.475,134.123,74.048,405.89,270.734,28.673,513.747,66.421,135.363,200.325,152.153,358.754,114.43,293.442,115.704,54.502,360.438,165.358,66.409,99.905,549.215,361.704
2000-05-04,403.889,246.745,50.22,36.268,254.884,1120.485,150.441,178.586,113.541,80.473,322.407,139.248,160.273,189.35,286.93,74.262,128.814,267.533,159.724,543.873,47.513,204.282,97.479,573.711,106.651,377.652,0.922,466.774,229.799,274.553,47.867,168.061,171.428,1673.961,245.615,333.351,69.049,836.786,246.572,383.909,365.192,42.035,96.58,139.117,73.043,413.701,271.852,28.237,520.418,66.707,133.035,199.788,150.393,352.569,113.898,293.884,115.704,54.675,377.491,167.195,66.089,97.311,549.215,359.833
2000-05-05,410.876,245.48,46.468,36.268,251.21,1117.492,153.007,177.932,112.754,80.473,323.32,139.891,161.083,199.174,281.729,74.747,129.338,270.286,160.518,541.274,47.233,204.716,104.26,563.704,108.763,377.39,0.922,466.191,231.957,273.31,45.548,163.702,169.808,1727.772,248.483,325.578,69.049,811.92,243.005,385.504,356.832,41.087,97.789,135.455,74.434,412.199,272.595,28.237,528.144,66.85,134.49,198.714,144.843,357.724,120.285,296.093,116.535,55.196,390.152,161.421,68.132,97.311,514.889,356.091
2000-05-08,409.095,240.419,49.066,36.15,254.318,1160.226,150.156,172.917,118.187,78.943,322.711,138.203,161.624,202.222,273.79,74.423,129.599,272.038,160.359,562.936,49.19,203.126,101.717,565.61,110.65,377.127,0.922,466.482,222.894,272.067,47.792,156.78,167.701,1707.075,251.35,322.222,68.691,800.617,250.568,383.732,355.299,40.411,94.464,138.909,75.826,400.782,277.067,28.237,535.87,66.564,133.908,198.714,142.271,347.414,121.083,296.093,115.565,55.196,388.085,165.226,65.793,97.829,480.563,362.514
